customer_id,contract_type,monthly_charges,tenure,total_charges,Churn,charge_change_proxy,tickets_last_7_days,tickets_last_30_days,tickets_last_90_days,complaint_ticket,negative_ratio,sentiment_score_mean,ticket_type_count_billing,ticket_type_count_complaint,ticket_type_count_general,ticket_type_count_service_request,ticket_type_count_technical,mean_days_between_tickets
6551-GNYDG,Month-to-month,80.9,14,1152.8,No,-1.442857142857136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9167-APMXZ,Month-to-month,84.15,22,1821.95,No,1.3340909090909179,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2749-CTKAJ,One year,20.15,22,419.9,No,1.0636363636363626,0.0,3.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,7.49999999995949
6371-NZYEG,Two year,64.25,16,1024.0,No,0.25,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
7554-NEWDD,Two year,25.7,10,251.6,No,0.5399999999999991,1.0,2.0,3.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,21.50000000002315
8992-VONJD,Month-to-month,56.0,13,764.55,No,-2.8115384615384613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0867-MKZVY,Month-to-month,82.4,20,1592.35,Yes,2.782500000000013,0.0,1.0,9.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,3.0,2.0,0.0,3.0,7.999999999992766
4482-EWFMI,Month-to-month,69.7,2,135.2,No,2.1000000000000085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4648-YPBTM,Two year,73.9,53,3958.25,No,-0.7839622641509436,0.0,1.0,3.0,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,28.00000000001736
2907-ILJBN,One year,20.6,11,233.9,No,-0.663636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6345-FZOQH,Two year,19.9,69,1363.45,No,0.13985507246376727,0.0,0.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,44.0000000000463
3376-BMGFE,Month-to-month,70.9,4,273.0,Yes,2.6500000000000057,0.0,2.0,7.0,1.0,0.5714285714285714,-0.42857142857142855,1.0,2.0,0.0,3.0,1.0,9.666666666672452
5997-OPVFA,Two year,89.05,72,6254.45,No,2.1826388888888886,0.0,1.0,2.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,29.00000000003472
3445-HXXGF,Month-to-month,45.3,58,2651.2,Yes,-0.4103448275862078,0.0,2.0,4.0,1.0,0.25,0.0,0.0,2.0,0.0,1.0,1.0,18.66666666670139
1159-WFSGR,Month-to-month,20.4,16,321.4,No,0.3125,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,69.99999999996528
7654-YWJUF,One year,84.25,43,3539.25,No,1.941860465116278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875-QIVME,Month-to-month,104.4,2,242.8,Yes,-17.0,0.0,6.0,9.0,1.0,0.3333333333333333,0.2222222222222222,0.0,5.0,2.0,1.0,1.0,9.375000000007233
6727-IOTLZ,Two year,81.95,14,1181.75,No,-2.460714285714289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0691-JVSYA,One year,94.85,53,5000.2,Yes,0.5066037735848994,1.0,3.0,8.0,1.0,0.625,-0.625,1.0,7.0,0.0,0.0,0.0,8.999999999986773
5918-VUKWP,One year,20.55,32,654.55,No,0.09531250000000213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744-JHKYS,Month-to-month,24.7,34,780.2,No,1.7529411764705856,0.0,0.0,2.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,5.000000000046296
2656-FMOKZ,Month-to-month,74.45,15,1145.7,Yes,-1.9300000000000068,0.0,1.0,4.0,1.0,0.75,-0.75,0.0,2.0,1.0,1.0,0.0,25.666666666697534
2070-FNEXE,Month-to-month,76.45,7,503.6,Yes,4.507142857142853,1.0,5.0,8.0,1.0,0.5,-0.25,0.0,3.0,1.0,3.0,1.0,10.142857142842262
5947-SGKCL,Month-to-month,105.35,15,1559.25,No,1.3999999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712-PKXZA,One year,20.55,61,1252.0,No,0.0254098360655739,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,18.000000000046295
6317-YPKDH,Month-to-month,29.95,1,29.95,Yes,0.0,0.0,1.0,4.0,1.0,0.5,-0.25,1.0,1.0,0.0,0.0,2.0,21.666666666643522
6582-OIVSP,Month-to-month,45.3,1,45.3,No,0.0,0.0,2.0,2.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,6.0000000000347224
9367-WXLCH,Month-to-month,84.5,8,662.65,Yes,1.6687500000000028,0.0,5.0,10.0,1.0,0.7,-0.5,1.0,6.0,1.0,1.0,1.0,8.555555555558126
5524-KHNJP,One year,74.75,33,2453.3,No,0.40757575757575637,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
1918-ZBFQJ,Month-to-month,79.25,13,1111.65,Yes,-6.261538461538464,0.0,1.0,5.0,1.0,0.4,-0.2,2.0,1.0,1.0,0.0,1.0,17.49999999997396
1024-GUALD,Month-to-month,24.8,1,24.8,Yes,0.0,0.0,1.0,9.0,1.0,0.5555555555555556,-0.4444444444444444,3.0,5.0,0.0,1.0,0.0,9.500000000011575
4827-USJHP,Month-to-month,51.8,20,1023.85,No,0.6074999999999946,0.0,0.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,1.0,47.99999999996528
8167-GJLRN,Month-to-month,30.4,3,82.15,No,3.016666666666662,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,28.99999999997685
0956-SYCWG,One year,19.65,13,244.8,No,0.8192307692307672,0.0,1.0,3.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,28.00000000001158
8017-UVSZU,Month-to-month,56.6,40,2379.1,No,-2.8774999999999977,0.0,0.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0,1.0,1.0,0.0,22.500000000028933
7100-FQPRV,One year,71.9,43,3173.35,No,-1.8988372093023145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472-OVKUP,Month-to-month,91.0,6,531.0,Yes,2.5,1.0,3.0,8.0,1.0,0.625,-0.375,2.0,4.0,0.0,1.0,1.0,8.000000000011575
2984-RGEYA,Two year,19.75,69,1375.4,No,-0.18333333333333357,0.0,1.0,2.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,46.00000000003472
9680-NIAUV,Two year,109.7,72,8129.3,No,-3.2069444444444457,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.000000000034724
2146-EGVDT,Two year,19.3,59,1192.7,No,-0.9152542372881349,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,35.00000000001736
2604-IJPDU,Month-to-month,96.55,20,1901.65,No,1.467499999999987,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9178-JHUVJ,Two year,24.1,24,587.4,No,-0.37499999999999645,1.0,2.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,1.0,0.0,34.99999999998264
6168-YBYNP,Month-to-month,111.35,59,6519.75,No,0.8457627118643956,0.0,1.0,3.0,0.0,0.6666666666666666,-0.3333333333333333,0.0,0.0,3.0,0.0,0.0,12.500000000017362
7255-SSFBC,Two year,112.25,72,8041.65,No,0.5604166666666686,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
3645-DEYGF,Month-to-month,20.75,1,20.75,No,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
9323-HGFWY,One year,101.9,27,2681.15,No,2.598148148148155,1.0,1.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,59.0000000000463
8544-GOQSH,Month-to-month,80.05,14,1112.3,No,0.5999999999999943,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3363-DTIVD,Two year,105.55,71,7405.5,No,1.2471830985915489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7018-WBJNK,Month-to-month,78.3,13,1033.95,No,-1.2346153846153953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9142-KZXOP,Month-to-month,68.85,44,2958.95,No,1.601136363636357,0.0,2.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,22.00000000002315
7674-YTAFD,One year,79.95,33,2684.85,No,-1.4090909090909065,0.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,21.999999999953705
6348-SNFUS,Two year,55.45,72,4179.2,No,-2.5944444444444414,0.0,0.0,2.0,0.0,0.5,-0.5,1.0,0.0,0.0,1.0,0.0,4.0000000000347224
1285-OKIPP,Month-to-month,79.9,1,79.9,Yes,0.0,0.0,2.0,7.0,1.0,0.42857142857142855,-0.14285714285714285,1.0,5.0,0.0,1.0,0.0,13.333333333327548
7825-ECJRF,Month-to-month,106.6,19,1934.45,Yes,4.786842105263148,1.0,2.0,4.0,1.0,0.75,-0.75,0.0,2.0,0.0,2.0,0.0,21.000000000011575
1347-KTTTA,One year,102.45,64,6654.1,No,-1.5203125000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7841-TZDMQ,Month-to-month,46.0,2,84.5,Yes,3.75,0.0,0.0,5.0,1.0,0.6,-0.4,0.0,4.0,1.0,0.0,0.0,7.500000000017361
4195-NZGTA,Month-to-month,25.25,1,25.25,No,0.0,0.0,1.0,2.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,61.00000000003472
7157-SMCFK,Two year,19.75,61,1124.2,No,1.3204918032786885,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,24.99999999996528
4709-LKHYG,One year,20.0,29,540.05,No,1.3775862068965523,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2504-DSHIH,Month-to-month,86.8,23,1975.85,No,0.8934782608695713,0.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,32.99999999996528
0699-NDKJM,Month-to-month,58.75,57,3437.45,No,-1.5561403508771932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9286-BHDQG,Two year,45.25,72,3139.8,No,1.6416666666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0230-WEQUW,Two year,56.6,66,3789.2,No,-0.8121212121212054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040-LDIWQ,Two year,84.2,65,5324.5,No,2.2846153846153925,1.0,1.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,26.000000000040508
6496-JDSSB,Month-to-month,80.0,8,624.6,No,1.9249999999999972,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.0,0.0,21.999999999965276
9408-SSNVZ,Month-to-month,70.15,4,268.35,Yes,3.0625,0.0,0.0,4.0,1.0,0.75,-0.5,0.0,2.0,1.0,0.0,1.0,11.666666666678243
4443-EMBNA,Two year,24.75,71,1836.9,No,-1.1218309859154942,0.0,1.0,3.0,0.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,20.999999999982638
6469-MRVET,One year,20.2,1,20.2,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0742-MOABM,Month-to-month,50.05,4,179.35,Yes,5.212499999999999,1.0,3.0,8.0,1.0,0.625,-0.25,1.0,2.0,2.0,3.0,0.0,11.571428571433533
5961-VUSRV,One year,19.35,12,219.35,No,1.0708333333333364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6778-JFCMK,One year,50.6,24,1288.75,No,-3.097916666666663,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6341-JVQGF,One year,81.15,31,2545.75,No,-0.9709677419354819,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0,13.000000000046297
2232-DMLXU,Month-to-month,55.2,1,55.2,Yes,0.0,0.0,2.0,8.0,1.0,0.625,-0.375,0.0,6.0,1.0,0.0,1.0,6.7142857142542995
4811-JBUVU,Month-to-month,89.9,30,2723.15,No,-0.8716666666666697,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,18.000000000034724
0945-TSONX,Two year,85.3,47,4107.25,No,-2.0882978723404335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2651-ZCBXV,Two year,108.0,54,5760.65,No,1.3212962962962962,0.0,1.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,27.99999999996528
3316-UWXUY,Month-to-month,93.5,50,4747.5,No,-1.4500000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937-RDTHP,Month-to-month,84.6,1,84.6,Yes,0.0,0.0,0.0,6.0,1.0,0.6666666666666666,-0.3333333333333333,2.0,2.0,1.0,1.0,0.0,5.599999999988425
7083-MIOPC,Two year,20.25,72,1566.9,No,-1.5125000000000028,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,88.00000000003472
1984-GPTEH,Month-to-month,25.15,29,702.0,No,0.9431034482758598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251-KRREG,Month-to-month,54.4,2,114.1,Yes,-2.6499999999999986,0.0,2.0,4.0,1.0,0.75,-0.75,0.0,4.0,0.0,0.0,0.0,16.666666666647373
0621-JFHOL,Two year,29.6,10,299.05,No,-0.3049999999999997,0.0,2.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,21.499999999988425
9903-LYSAB,Month-to-month,73.15,18,1305.95,No,0.5972222222222285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0094-OIFMO,Month-to-month,95.0,11,1120.3,Yes,-6.845454545454544,0.0,0.0,8.0,1.0,0.5,-0.125,0.0,4.0,1.0,2.0,1.0,7.571428571446761
9227-UAQFT,Two year,19.75,16,284.35,No,1.9781249999999986,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7301-ABVAD,Two year,86.6,72,6350.5,No,-1.6013888888888914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6614-FHDBO,Two year,109.2,72,7878.3,No,-0.22083333333333144,0.0,0.0,3.0,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,0.0,2.0,25.49999999998264
7576-ASEJU,One year,74.7,41,3187.65,No,-3.0475609756097555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9058-HRZSV,Month-to-month,94.4,65,6126.15,No,0.15153846153847894,0.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,36.499999999988425
4522-AKYLR,Month-to-month,54.8,13,731.3,No,-1.4538461538461505,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40.9999999999537
0221-WMXNQ,Month-to-month,75.35,4,273.4,No,7.0,0.0,0.0,3.0,0.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,0.0,11.500000000017362
0303-UNCIP,One year,65.0,41,2531.8,No,3.248780487804872,0.0,0.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,0.0,1.0,15.000000000046297
9947-OTFQU,Month-to-month,74.4,15,1074.3,Yes,2.7800000000000153,0.0,1.0,6.0,1.0,0.6666666666666666,-0.5,1.0,4.0,0.0,0.0,1.0,14.19999999999537
0322-YINQP,Month-to-month,48.55,1,48.55,Yes,0.0,2.0,3.0,9.0,1.0,0.5555555555555556,-0.4444444444444444,0.0,7.0,0.0,0.0,2.0,9.625000000002892
0959-WHOKV,One year,99.0,42,4298.45,No,-3.3440476190476147,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,67.00000000003472
4075-JFPGR,One year,93.5,51,4619.55,No,2.920588235294119,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.99999999996528
4629-NRXKX,Month-to-month,70.4,2,147.15,Yes,-3.174999999999997,1.0,5.0,10.0,1.0,0.5,-0.2,2.0,5.0,0.0,0.0,3.0,7.888888888865741
9514-JDSKI,Month-to-month,40.2,1,40.2,Yes,0.0,0.0,1.0,4.0,1.0,0.25,0.0,0.0,1.0,2.0,1.0,0.0,22.666666666655093
3282-ZISZV,One year,83.7,32,2633.3,No,1.4093749999999972,1.0,2.0,3.0,0.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,40.000000000011575
3675-YDUPJ,Month-to-month,19.85,10,193.05,No,0.5450000000000017,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.99999999996528
4111-BNXIF,Two year,59.55,67,4103.9,No,-1.702238805970147,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,46.99999999996528
7017-VFHAY,Two year,115.1,61,7008.15,No,0.2122950819672127,0.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,50.99999999996528
6655-LHBYW,One year,114.35,50,5791.1,No,-1.4720000000000084,0.0,0.0,2.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,1.0,21.999999999965276
4959-JOSRX,Month-to-month,44.6,2,80.55,Yes,4.325000000000003,2.0,3.0,9.0,1.0,0.6666666666666666,-0.4444444444444444,2.0,4.0,1.0,0.0,2.0,10.000000000007233
5046-NUHWD,Month-to-month,45.0,29,1228.65,No,2.63275862068965,1.0,2.0,3.0,1.0,0.3333333333333333,-0.3333333333333333,1.0,1.0,1.0,0.0,0.0,25.99999999997107
7273-TEFQD,Month-to-month,41.15,3,132.2,Yes,-2.9166666666666643,1.0,2.0,6.0,1.0,0.6666666666666666,-0.6666666666666666,1.0,3.0,1.0,1.0,0.0,14.599999999981485
3606-TWKGI,Month-to-month,106.9,13,1364.3,Yes,1.9538461538461576,0.0,2.0,10.0,1.0,0.8,-0.7,1.0,5.0,2.0,0.0,2.0,7.4444444444573055
7529-ZDFXI,Month-to-month,89.85,57,4925.35,No,3.4403508771929694,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,37.0000000000463
7605-BDWDC,Two year,49.85,31,1520.1,No,0.8145161290322633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-KSVVJ,One year,113.3,45,5032.25,No,1.4722222222222143,0.0,1.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,29.99999999997685
0123-CRBRT,Two year,88.1,61,5526.75,No,-2.502459016393445,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000000000578704
6292-TOSSS,Two year,24.9,50,1195.25,No,0.9949999999999974,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3197-ARFOY,Month-to-month,105.0,19,2007.25,No,-0.6447368421052602,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,25.999999999982634
6323-AYBRX,Two year,19.35,59,1099.6,Yes,0.7127118644067814,0.0,1.0,4.0,1.0,0.75,-0.5,1.0,2.0,0.0,1.0,0.0,27.33333333334491
7014-ZZXAW,Two year,24.25,71,1732.95,No,-0.15774647887323923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4385-GZQXV,Month-to-month,94.45,16,1511.2,Yes,0.0,2.0,4.0,7.0,1.0,0.5714285714285714,-0.2857142857142857,0.0,4.0,0.0,2.0,1.0,12.333333333341049
7633-MVPUY,Two year,59.75,57,3450.15,No,-0.7789473684210577,0.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,28.49999999998264
6366-ZGQGL,Month-to-month,24.8,1,24.8,Yes,0.0,0.0,3.0,8.0,1.0,0.75,-0.625,1.0,2.0,2.0,1.0,2.0,8.571428571435185
4716-HHKQH,Month-to-month,107.05,20,2172.05,No,-1.552500000000009,0.0,1.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,1.0,20.000000000011575
5940-AHUHD,Month-to-month,70.6,1,70.6,Yes,0.0,2.0,3.0,7.0,1.0,0.42857142857142855,0.0,2.0,1.0,2.0,0.0,2.0,11.666666666672455
6432-TWQLB,Month-to-month,85.4,5,401.1,Yes,5.180000000000007,1.0,3.0,4.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,2.0,9.99999999997685
4484-GLZOU,Month-to-month,105.05,52,5624.85,Yes,-3.120192307692321,1.0,4.0,10.0,1.0,0.8,-0.7,0.0,6.0,3.0,1.0,0.0,9.555555555561986
3179-GBRWV,Month-to-month,64.95,21,1339.8,No,1.1500000000000057,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,37.00000000003472
8645-KWHJO,Month-to-month,55.0,14,771.95,No,-0.13928571428571956,1.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
4130-MZLCC,Month-to-month,50.55,5,244.75,No,1.5999999999999943,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.999999999965278
0314-TKOSI,Month-to-month,55.15,6,322.9,No,1.3333333333333357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8229-MYEJZ,Month-to-month,51.2,10,498.25,No,1.375,1.0,1.0,2.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,35.99999999996528
2080-SRCDE,Month-to-month,25.4,1,25.4,No,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,66.0000000000463
9577-WJVCQ,Month-to-month,54.45,68,3687.75,No,0.2183823529411768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9512-UIBFX,Month-to-month,95.15,18,1779.95,Yes,-3.7361111111111143,1.0,1.0,4.0,1.0,0.5,0.0,1.0,2.0,1.0,0.0,0.0,17.333333333310186
6202-DYYFX,One year,76.0,22,1783.6,No,-5.072727272727263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808-HFKDE,Month-to-month,44.35,20,927.15,No,-2.0075000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583-SXDAG,Month-to-month,70.0,1,70.0,Yes,0.0,0.0,0.0,10.0,1.0,0.6,-0.2,2.0,7.0,1.0,0.0,0.0,5.555555555551696
3488-PGMQJ,Month-to-month,74.5,8,606.55,Yes,-1.3187499999999943,0.0,1.0,10.0,1.0,0.5,-0.3,1.0,5.0,1.0,3.0,0.0,7.666666666656378
3580-REOAC,Month-to-month,44.85,10,435.4,Yes,1.3100000000000023,0.0,1.0,9.0,1.0,0.3333333333333333,0.0,0.0,2.0,0.0,5.0,2.0,9.00000000000868
7534-BFESC,Month-to-month,76.1,24,1712.7,Yes,4.737499999999997,3.0,4.0,6.0,1.0,0.5,-0.3333333333333333,1.0,4.0,1.0,0.0,0.0,16.800000000006946
3727-OWVYD,One year,61.2,35,2021.2,No,3.451428571428572,0.0,1.0,2.0,0.0,0.5,-0.5,0.0,0.0,1.0,0.0,1.0,58.99999999996528
2294-SALNE,One year,86.8,23,1940.8,No,2.417391304347831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4847-TAJYI,Month-to-month,89.35,6,567.8,No,-5.283333333333331,0.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,2.0,1.0,0.0,6.5000000000347224
1563-IWQEX,Month-to-month,19.7,12,220.35,No,1.3374999999999986,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8203-XJZRC,Month-to-month,20.25,1,20.25,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556-DBKZF,Two year,76.05,71,5436.45,No,-0.519718309859158,0.0,1.0,3.0,0.0,0.6666666666666666,-0.3333333333333333,2.0,0.0,0.0,0.0,1.0,27.999999999959492
6851-WEFYX,Month-to-month,100.8,35,3437.5,No,2.585714285714289,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,24.99999999996528
2985-JUUBZ,Month-to-month,74.55,40,3015.75,No,-0.84375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6390-DSAZX,Month-to-month,73.6,1,73.6,Yes,0.0,0.0,2.0,9.0,1.0,0.5555555555555556,-0.2222222222222222,0.0,5.0,2.0,2.0,0.0,7.749999999984085
0895-LMRSF,One year,64.9,23,1509.8,No,-0.7434782608695514,1.0,1.0,2.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,27.00000000003472
8098-LLAZX,Month-to-month,95.45,4,396.1,Yes,-3.575000000000003,1.0,1.0,10.0,1.0,0.9,-0.8,1.0,6.0,1.0,0.0,2.0,9.111111111099538
8266-VBFQL,Month-to-month,90.4,4,356.65,No,1.2375000000000114,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8181-YHCMF,Two year,60.3,68,4109.0,No,-0.12647058823529989,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.49999999998843
2240-HSJQD,Month-to-month,81.85,38,3141.7,No,-0.8263157894736821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248-DYXUB,Two year,24.8,52,1229.1,No,1.16346153846154,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
0265-EDXBD,Month-to-month,74.9,32,2303.35,Yes,2.9203125000000085,0.0,2.0,8.0,1.0,0.625,-0.375,0.0,5.0,0.0,1.0,2.0,8.285714285699404
4115-BNPJY,Two year,75.55,29,2054.4,No,4.708620689655163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167-SNQPL,Month-to-month,101.15,38,3741.85,No,2.6802631578947427,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,27.99999999996528
4091-TVOCN,One year,78.75,48,3682.45,No,2.0322916666666657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
